2019-09-03 11:50:06.666 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 1000 (http) with context path ''
2019-09-03 11:50:06.669 [main] INFO  com.version.Application - Started Application in 3.647 seconds (JVM running for 4.934)
2019-09-03 11:50:34.301 [http-nio-1000-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-09-03 11:50:34.302 [http-nio-1000-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-09-03 11:50:34.317 [http-nio-1000-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 14 ms
2019-09-03 11:50:34.404 [http-nio-1000-exec-1] INFO  com.version.common.util.LoggerUtil - 初始化websocket
2019-09-03 11:50:34.416 [http-nio-1000-exec-1] INFO  com.version.common.util.LoggerUtil - 有连接加入，当前连接数为：{}
2019-09-03 11:50:34.418 [http-nio-1000-exec-1] INFO  com.version.common.util.LoggerUtil - 初始化本地sessionorg.apache.tomcat.websocket.WsSession@70eb3fe1
2019-09-03 11:50:46.502 [http-nio-1000-exec-2] INFO  com.version.common.util.LoggerUtil - 来自客户端的消息：11
2019-09-03 11:50:46.565 [http-nio-1000-exec-2] ERROR com.version.common.util.LoggerUtil - null
2019-09-03 11:50:46.566 [http-nio-1000-exec-2] ERROR com.version.common.util.LoggerUtil - io异常sendWebsocketMsg
2019-09-03 13:37:01.354 [http-nio-1000-exec-3] INFO  com.version.common.util.LoggerUtil - 来自客户端的消息：
2019-09-03 13:37:01.357 [http-nio-1000-exec-3] ERROR com.version.common.util.LoggerUtil - null
2019-09-03 13:37:01.358 [http-nio-1000-exec-3] ERROR com.version.common.util.LoggerUtil - io异常sendWebsocketMsg
2019-09-03 13:40:44.348 [http-nio-1000-exec-6] INFO  com.version.common.util.LoggerUtil - 初始化websocket
2019-09-03 13:40:44.349 [http-nio-1000-exec-6] INFO  com.version.common.util.LoggerUtil - 有连接加入，当前连接数为：{}
2019-09-03 13:40:44.350 [http-nio-1000-exec-6] INFO  com.version.common.util.LoggerUtil - 初始化本地sessionorg.apache.tomcat.websocket.WsSession@2176c2de
2019-09-03 13:40:52.591 [Thread-8] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-09-03 13:40:59.890 [main] ERROR o.s.b.context.logging.LoggingApplicationListener - Cannot set level 'debug,info,error' for 'null'
2019-09-03 13:40:59.975 [main] INFO  com.version.Application - Starting Application on USER-EE0DQKM4BJ with PID 10584 (C:\myProject\net\com-version-net-core\target\classes started by Administrator in C:\myProject\net\com-version-net-core)
2019-09-03 13:40:59.976 [main] INFO  com.version.Application - The following profiles are active: sever
2019-09-03 13:41:01.990 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 1000 (http)
2019-09-03 13:41:02.014 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-1000"]
2019-09-03 13:41:02.034 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-09-03 13:41:02.034 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.21]
2019-09-03 13:41:02.200 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-09-03 13:41:02.201 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2165 ms
2019-09-03 13:41:02.271 [main] INFO  com.version.common.util.SpringContextUtils - applicationContext init success
2019-09-03 13:41:02.278 [main] INFO  com.version.common.util.LoggerUtil - 初始化websocket
2019-09-03 13:41:02.506 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-09-03 13:41:02.746 [main] INFO  com.version.common.util.LoggerUtil - netty服务监听启动
2019-09-03 13:41:02.748 [main] INFO  com.version.common.util.LoggerUtil - ========================================开始启动服务器
2019-09-03 13:41:02.749 [main] INFO  com.version.common.util.LoggerUtil - ========================================>当前服务器CUP个数:4
2019-09-03 13:41:02.749 [main] INFO  com.version.common.util.LoggerUtil - ========================================>当前服务器总内存:175MB
2019-09-03 13:41:02.750 [main] INFO  com.version.common.util.LoggerUtil - ======================================>当前服务器空闲内存:120MB
2019-09-03 13:41:02.750 [main] INFO  com.version.common.util.LoggerUtil - ===================================>当前服务器总最大容量内存:1751MB
2019-09-03 13:41:04.641 [main] ERROR o.s.b.context.logging.LoggingApplicationListener - Cannot set level 'debug,info,error' for 'null'
2019-09-03 13:41:04.829 [main] INFO  com.version.Application - Starting Application on USER-EE0DQKM4BJ with PID 4140 (C:\myProject\net\com-version-net-core\target\classes started by Administrator in C:\myProject\net\com-version-net-core)
2019-09-03 13:41:04.830 [main] INFO  com.version.Application - The following profiles are active: sever
2019-09-03 13:41:05.663 [main] WARN  io.netty.bootstrap.ServerBootstrap - Unknown channel option 'SO_KEEPALIVE' for channel '[id: 0xffbd821b]'
2019-09-03 13:41:05.678 [main] INFO  com.version.common.util.LoggerUtil - >>>>>>>>>>>>>>>>>>>>>>>>>>>>TCP BIND IP:127.0.0.1,LISTEN PORT:99
2019-09-03 13:41:05.679 [main] INFO  com.version.common.util.LoggerUtil - ========================================服务器启动成功
